source,query,method,expected,accepted,missing_obligation,obligation_count,obligations
correctness,q9_ticket_topic_segments,post_join_filter,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;purpose_guard;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,view_barrier,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;protected_view_normal_form;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,oblivious_forced,accept,true,,7,alias_binding;forced_order_keeps_guards;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,predicate_injection,accept,true,,7,alias_binding;group_after_visibility;policy_selectivity_visible;predicate_injection_preserves_masks;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,pcqv_forced,accept,true,,7,alias_binding;dp_order_certificate;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,pcqv,accept,true,,8,alias_binding;delegation_margin_checked;eligible_candidate_selection;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,oracle_order,accept,true,,7,alias_binding;diagnostic_only_not_deployed;group_after_visibility;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q9_ticket_topic_segments,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q10_acl_customer_rows,post_join_filter,accept,true,,7,acl_exception;alias_binding;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,view_barrier,accept,true,,7,acl_exception;alias_binding;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,oblivious_forced,accept,true,,7,acl_exception;alias_binding;forced_order_keeps_guards;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,predicate_injection,accept,true,,7,acl_exception;alias_binding;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,pcqv_no_stats,accept,true,,7,acl_exception;alias_binding;certificate_before_costing;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,pcqv_forced,accept,true,,7,acl_exception;alias_binding;dp_order_certificate;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,pcqv,accept,true,,8,acl_exception;alias_binding;delegation_margin_checked;eligible_candidate_selection;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,oracle_order,accept,true,,7,acl_exception;alias_binding;diagnostic_only_not_deployed;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard
correctness,q10_acl_customer_rows,unsafe_late_aggregate,accept,true,,7,acl_exception;alias_binding;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;tenant_guard;vacuous_aggregate_boundary_or_rejected
correctness,q11_order_ticket_bridge,post_join_filter,accept,true,,7,alias_binding;cross_alias_guard;policy_selectivity_visible;purpose_guard;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,view_barrier,accept,true,,7,alias_binding;cross_alias_guard;policy_selectivity_visible;protected_view_normal_form;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,oblivious_forced,accept,true,,7,alias_binding;cross_alias_guard;forced_order_keeps_guards;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,predicate_injection,accept,true,,7,alias_binding;cross_alias_guard;policy_selectivity_visible;predicate_injection_preserves_masks;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;cross_alias_guard;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,pcqv_forced,accept,true,,7,alias_binding;cross_alias_guard;dp_order_certificate;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,pcqv,accept,true,,8,alias_binding;cross_alias_guard;delegation_margin_checked;eligible_candidate_selection;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,oracle_order,accept,true,,7,alias_binding;cross_alias_guard;diagnostic_only_not_deployed;policy_selectivity_visible;purpose_guard;row_guard_attached;tenant_context_preserved
correctness,q11_order_ticket_bridge,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q12_product_segment_revenue,post_join_filter,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,view_barrier,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,oblivious_forced,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;forced_order_keeps_guards;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,predicate_injection,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,pcqv_no_stats,accept,true,,7,aggregate_contributor_set;alias_binding;certificate_before_costing;clearance_guard;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,pcqv_forced,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;dp_order_certificate;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,pcqv,accept,true,,8,aggregate_contributor_set;alias_binding;clearance_guard;delegation_margin_checked;eligible_candidate_selection;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,oracle_order,accept,true,,7,aggregate_contributor_set;alias_binding;clearance_guard;diagnostic_only_not_deployed;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q12_product_segment_revenue,unsafe_late_aggregate,reject,false,group_after_visibility,0,
correctness,q13_order_lineitem_rows,post_join_filter,accept,true,,6,alias_binding;lineitem_alias_scope;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,view_barrier,accept,true,,6,alias_binding;lineitem_alias_scope;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,oblivious_forced,accept,true,,6,alias_binding;forced_order_keeps_guards;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,predicate_injection,accept,true,,6,alias_binding;lineitem_alias_scope;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,pcqv_forced,accept,true,,6,alias_binding;dp_order_certificate;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,pcqv,accept,true,,7,alias_binding;delegation_margin_checked;eligible_candidate_selection;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,oracle_order,accept,true,,6,alias_binding;diagnostic_only_not_deployed;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q13_order_lineitem_rows,unsafe_late_aggregate,accept,true,,6,alias_binding;lineitem_alias_scope;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;vacuous_aggregate_boundary_or_rejected
correctness,q14_support_owner_rows,post_join_filter,accept,true,,6,alias_binding;owner_or_acl_exception;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,view_barrier,accept,true,,6,alias_binding;owner_or_acl_exception;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,oblivious_forced,accept,true,,6,alias_binding;forced_order_keeps_guards;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,predicate_injection,accept,true,,6,alias_binding;owner_or_acl_exception;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,pcqv_no_stats,accept,true,,6,alias_binding;certificate_before_costing;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,pcqv_forced,accept,true,,6,alias_binding;dp_order_certificate;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,pcqv,accept,true,,7,alias_binding;delegation_margin_checked;eligible_candidate_selection;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,oracle_order,accept,true,,6,alias_binding;diagnostic_only_not_deployed;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q14_support_owner_rows,unsafe_late_aggregate,accept,true,,6,alias_binding;owner_or_acl_exception;policy_selectivity_visible;row_guard_attached;tenant_context_preserved;vacuous_aggregate_boundary_or_rejected
correctness,q15_clearance_product_rows,post_join_filter,accept,true,,7,alias_binding;clearance_guard;mask_after_raw_consumers;policy_selectivity_visible;reference_equivalence;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,view_barrier,accept,true,,7,alias_binding;clearance_guard;mask_after_raw_consumers;policy_selectivity_visible;protected_view_normal_form;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,oblivious_forced,accept,true,,7,alias_binding;clearance_guard;forced_order_keeps_guards;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,predicate_injection,accept,true,,7,alias_binding;clearance_guard;mask_after_raw_consumers;policy_selectivity_visible;predicate_injection_preserves_masks;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,pcqv_no_stats,accept,true,,7,alias_binding;certificate_before_costing;clearance_guard;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,pcqv_forced,accept,true,,7,alias_binding;clearance_guard;dp_order_certificate;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,pcqv,accept,true,,8,alias_binding;clearance_guard;delegation_margin_checked;eligible_candidate_selection;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
correctness,q15_clearance_product_rows,oracle_order,accept,true,,7,alias_binding;clearance_guard;diagnostic_only_not_deployed;mask_after_raw_consumers;policy_selectivity_visible;row_guard_attached;tenant_context_preserved
